GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,426,2067.46728183344,2604.32998453706,,565.922962231971,,,8119.04897188709,3237.16207786724,,18145.5684883279,17669.8365875474,2076.76674558445,,4468.05063471433,699.982761624782,,5214.15895321728,17901.6676034856,,1146.31770866625,,,,915.966959328635,3320.80620051225,5144.89096907855,,,5078.23936293746,807.979604311097,654.034529502649,984.578930445331,955.973875485613,18941.7683998499,1241.98943638358,,,457.310151254063,8181.67828781097,2514.66016688552,5292.59837832566,610.349607492716,2062.41158592098,,5377.58976254053,,5667.41149074064,1876.99990751873,,7984.83858445698,,,19847.2664054096,1256.99295487743,,2809.51562676265,4108.74139050447,2614.98486789178,2459,1800.00627348031,,8050.37682107472,,,15424.2691760191,17978.1996652467,4710.7495981499,883.772928641885,2222.30662727186,17027.7861729396,1148.78442220942,,10136.0041342956,,3490.23068428157,529.889031644507,796.188023213008,,719,,1886,,5687.11461606072,,1464.23607597184,,,1070.39369887811,13191.0978601267,14680.8783232783,16761.7395741231,3846.34320458853,19536.8194484374,3865.70321884729,5021.80470007103,1011.844482444,,10695.405311523,1892.3299481717,,5624.32782649701,3090.9082135583,1215.40992751875,1228.73953912644,,,4884.01582763531,,,678.732611184447,494.757956180025,6621.62247060247,,770.993448406199,,,962.487171792006,8553.06907154433,6503.91349045687,,,1003.06250645659,2919.13839510473,,2708.93274358582,1128.80358236165,,3415.06915286143,,914.258120129987,18222.9047428685,,14551.0477773069,1293,490.459131327917,1032.48649362838,,20818.4862012987,7098.13792330447,1739.04129189688,,,5288,,3270,3351.22749200184,2143.92944912611,5264.85655657967,11178.6951930106,6885.08163545985,,,2971.03464475903,5013.97431160759,455.59715633304,,,,,,,9120.86030319046,1186.46029204041,4242.52475254698,5638.51456166619,865.084382894204,17572.9861582206,6611.90288217972,10637.6584339829,,910.057403375242,3584.2980915741,12528.4741970611,2852.14217722585,,,2394.62257380329,17066.265148916,20685.4493289831,7203.04328681266,1164.13073929406,6115.46901387549,,,700.19758050539,,,9255.33596837945,3669.12168385519,5482.19341519366,2258.94739471449,,,610.783013761217,3274.76155340332,12425.2839365638,17117.9416871969,,24312.788958488,7824.62930813672,3178.02470927275,,,,,635.622929867512,1315.91722530506,,,,,,,11913.4493046081,,,,
,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,476,1936.9494306307,2686.4120851471,,576.202192051903,,,7748.36772932949,2971.06050619358,,17478.1852103217,17339.4537215532,2621.81294084829,,4600.55579932719,683.324893510554,,5896.9788434167,17406.4923359738,,1147.73459488492,,,,,3310.97790444857,4937.48473444018,,,4935.73343346912,826.23596782749,685.164692108792,931.322364814436,1006.51601683221,18309.1076884394,1183.68814565585,,,441.511116485886,7869.48670629076,2311.82240928685,5131.0170342771,663.996607996992,2254.13306863131,,5284.00388869977,,5363.5192520875,1848.05423980682,,7814.29303253884,,,18870.4337954549,1299.02734769541,,2793.84596496753,4010.44572648619,2543.6746901516,2362,1761.59426762339,,8053.62638541534,,,14942.8275269751,17666.0184685762,4666.34367952118,884.693574277657,2419.98277314287,16644.6802427022,1135.88157259717,,9982.07839738033,,3445.19161304414,525.574328256815,794.307348957771,,801,,1980,,5506.40027182883,,1401.4739141391,,,1161.0288740605,12533.0836838208,14150.0349155723,16440.8383467954,3859.18563988404,19417.4356107225,3772.27130937969,5664.41561396968,1011.40519441816,,10424.5224356617,2364.09946179552,,5412.82529981954,2895.56886146395,1246.1856705736,1193.07633778836,,,5398.88858769314,,,699.906018948527,542.471235808664,6218.80644977278,,762.423460424071,,,947.988545314787,8286.79297172416,6339.15299912623,,,997.589511833768,2873.16771171726,,2496.46373622495,1144.48171159657,,3284.4668532127,,869.612989760464,17823.6639522401,,14031.543948634,1280,486.324493190827,1049.40848057269,,19930.8411951873,7046.81141800717,1707.8340513458,,,5230,,3266,3029.957422313,2098.96384126245,5010.67569587512,11138.360104456,6971.44132083891,,,2851.97111802988,5748.53118660511,757.958669958109,,,,,,,9351.43362916157,1217.24394506578,4135.01437870076,5836.71156837339,855.084733454928,16383.7571609255,6250.92512933026,10212.92434043,,907.389851132992,3533.15058080473,12258.5119721881,2739.88056515354,,,2329.32127212638,16524.2779338783,20590.8129892361,7012.98919733591,1494.53507576249,5733.8157610828,,,599.950277790228,,,8882.21343873518,3615.71367443985,5901.96090235321,2791.41129351342,,,595.291509273106,4228.92983672731,12288.3710282941,16458.2961596356,,23640.1125795728,7324.36337538861,3424.45940425101,,,,,752.436827273987,1256.33428902269,,,,,,,11541.7050546578,,,,
,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,553,1764.00383421878,2812.58249810418,,781.70526815594,,,7383.73958703788,3116.59014957094,,16988.8740134155,17409.0426116587,3463.05973018809,,4186.89552855453,664.02361711188,,6393.39155837871,17645.19760851,,1162.09085449258,,,,,3353.77539521326,4782.21120615794,,,4884.37156046479,825.651345219962,706.02410540732,937.125354939904,1067.91467027177,18146.7246852239,1143.74016881937,,,457.918537147996,7482.81087147651,2132.17593586101,4950.21092768264,663.911864033881,2351.09231217928,,5056.19316301281,,6051.3882722859,2215.58174335952,,7817.58193821069,,,18949.4449267992,1383.77299846937,,2652.12997586349,4074.28596876389,2505.13579527162,2259,1703.97730751179,,8587.07938667643,,,15136.1147699681,17879.5224850375,4680.75422231279,866.78195095691,3353.43744223002,16890.560511864,1112.27503699022,,10200.9495004082,,3370.11064792822,514.918252562782,802.731708663058,,836,,1904,,5510.02643731851,,1350.32185389315,,,1196.32426622479,12275.0944414463,14084.5999759459,16634.0074582212,3830.87827271351,19440.299298859,3718.86681653676,6215.45598390688,1044.90814995616,,8266.74279715717,2790.71254330174,,5992.12116810086,2733.41054620949,1228.31995059432,1213.05943938988,,,6425.07053520274,,,706.588662974197,503.438659995514,5801.76038261841,,751.517502570439,,,932.184616725148,7865.46843177002,6333.47096271602,,,1046.61265926761,,,2565.82530289057,1089.44346239074,,3443.5381629138,,862.810228571583,17719.6684592833,,13373.4215256391,1324,494.183095983125,1054.50335630712,,19506.3177147976,6895.60416623181,1707.56515103472,,,5064,,3230,2952.72682238701,2098.90587745168,4842.32786996328,11416.6804328907,7236.64906103286,,,2802.63657151831,6298.19605919925,859.41599114024,,,,,,,9664.35180164999,1232.8586341826,,5542.23883808499,844.880601621318,15167.1524350355,6158.22692908961,9782.4699223849,,905.135252810849,3564.05254337188,12412.9786716012,2599.27920096859,,,2324.06712152827,16969.0028639032,20803.5395370319,6712.4726470415,1800.20837576004,5344.01112142179,,,713.519034954276,,,8996.83544303797,3601.24926191183,5562.11565340857,2813.1522945362,,,570.704400626286,4931.68624295158,13056.490086515,16133.4946989744,,23284.9818796769,7163.18670632833,3589.00788496165,,,,,773.401007280603,1259.71875655885,,,,,,,11122.7454384387,,,,
,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,601,1835.70614944819,2839.85654303709,,853.776635767435,,,6954.71072239115,5262.820438228,,16743.3239855179,17262.6310686814,4543.16823707665,,4041.38064391376,642.370757074908,,7091.33024551942,17450.6306668306,,1153.08678795723,,,,,3360.09435939152,4887.81235815651,,,5197.86101133445,851.63470161127,722.580116366454,914.982190492026,1132.53477020188,18262.4637686314,1186.11262153428,,,464.622647378057,6784.48781217287,1967.18225898955,4840.18683614944,629.902499235621,2363.07591209211,,4745.08316085515,,6792.17029403802,2589.85957968146,,7865.4188775332,,,18643.79019663,1419.54070469343,,2445.71687227304,4061.1778422078,2531.7721884236,2142,1581.11265230992,,9798.98047513706,,,15767.8881644425,17724.1353853473,4971.23669208944,862.965681106768,6012.55128999882,16649.5235017244,1091.54233592627,,10203.7103156022,,3268.25133415313,516.338714201689,817.958157880292,,988,,1853,,5676.13180083114,,1304.64684136794,,,946.657310910807,11968.7801810936,13557.1134827739,16562.9480304503,3800.65122549955,19347.1030845286,3462.99393081181,6587.5511273745,1096.00562707995,,8179.05744768592,3272.27433250107,,8707.01653145049,2637.62741714717,1201.03955448638,1255.11869428038,,,8155.57218257548,,,719.775522137077,563.998197702373,5469.24787627447,,797.222255842945,,,948.830209330962,7596.85851661297,6226.3879753071,,,1180.85855155652,,,2720.30518818323,1166.90347305687,,3229.04236863844,,853.698197659696,17547.9043187958,,13374.2233463463,1364,544.445118771744,1077.29039224267,,18951.3624748635,6606.08739512206,1629.46838325132,,,4773,,3268,3028.22859194282,2135.95759072514,4738.03852329294,11303.510128531,6913.35325710326,,,3065.41394822296,7373.52993058893,823.075127892321,,,,,,,9664.53347496009,1250.81759538208,,5246.1583553155,918.960842894609,14638.268036789,6605.81148551294,10321.6105057836,,1006.26794324247,3715.23367206521,12327.0617225635,2519.45005996231,,,2385.01615504522,17276.2920636679,21039.6278179621,6100.79847920566,2696.35571370972,4956.58461774431,,,768.272914357208,,,9126.19047619048,3401.75562544904,5346.45794127794,3384.70289150707,,,575.03389306013,5491.08173464016,13446.6021924004,16155.2922795788,,22832.7900458889,6664.04584307072,4140.68777800096,,,,,778.911693172329,1412.68915115038,,,,,,,10706.0141320734,,,,
,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,604,2499.40014396545,2946.86562214641,,868.065390563134,,,6432.92166121807,6065.83786921268,,17172.6822363765,16894.580438822,4638.57530167337,,4104.06010230179,631.031173316858,,7194.29467699245,17196.9775240212,,1136.34383337421,,,,3696.64944018181,3303.78013177164,4920.0568895945,,,5596.90039273535,807.076631615206,704.617689046528,881.26045393207,1211.07324666583,18872.3885054659,1233.44529956944,,,434.31287406416,6400.94447406505,1870.93028889564,4825.74263434172,685.097498229,2380.4049512776,,4746.99225021307,,8122.860779058,2957.00561209931,,8895.28212301069,,,18452.4261080151,1447.73934136055,,2471.12805308485,3902.5822733775,2522.7924595674,2119,1552.14227970897,,10819.9729819285,,,16866.37534268,17647.0052262412,4797.01178146094,877.530273740986,7615.81287860219,15928.8450999626,1062.16507285679,,10015.4004106776,,3240.01784519295,540.005870766004,797.197559410797,,1005,,1857,,6458.80978183319,,1308.8200238379,,,2458.43603698986,11817.7412918306,13066.8786750666,16313.1275125395,3786.33002828035,18789.0711638743,3792.400484358,7457.8625733544,1117.25887281584,,6120.88645711271,3602.2900223389,,9916.31594952677,1936.39087727809,1181.11151133472,1060.34321113488,,,8663.43332864211,,,791.722077183017,539.625114693931,5130.60559344136,,747.09665130006,,,948.062783055183,7208.00152223346,6084.91096543371,,,1332.10734963399,4143.77661055254,,2590.76176449304,1113.56112980862,,3140.96108377098,,825.076053522058,17262.06918231,,13687.4633860574,1437,546.945635720689,1112.36871111435,,18466.0102168547,6478.95903483984,1588.16208722196,,,4466,,3281,3008.28703703704,2197.41911377446,5113.40548030518,10826.3988898172,7343.15109945532,,,3510.76600797255,7778.71638744906,877.285956549638,,,,,,,8993.22323476598,1253.90125527615,6118.5776252878,5169.49152542373,1025.68956032581,14220.0781070526,7763.05338405585,11350.5538738351,,1080.5377973048,3833.7655911033,12054.8085844318,2423.77230626061,,,2434.95482785751,17608.9024069798,21487.1947143549,5700.68470294024,3012.89833080425,4633.10138718388,,,800.328006087629,,,8852.58964143426,3335.39966459668,5399.42235489389,3635.86659376709,,,584.67806615123,6026.70009925947,13960.848733744,16429.9115844957,,23200.5603124016,6464.63022508039,4260.49683390161,,,,,806.247414668388,1355.44956498793,,,,,,,10539.4256568587,,,,
,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,640,2477,3067,,853,,,6520.10929632813,,,17194,16360,,,4235,606,,,16744,,1128,,,,4210.321201,3216,5223.67969648659,,,6216,842,697,913,1268,19108,1208,,,472,6282.8974423663,1834,4726.09651159191,694,2402,,4698,,8743.660688,2990.77632590315,,,,,18261,1502,,2647,3888.37014990697,2528,2092,1550,,,,,16946,17300,4637,875,,16558,1057,,10111,,3227,545,790,,1028,,1911,,6903,,1270,,,2571,10880,12604,15996.8773510644,3605.53527525147,17943,4103,,1105,,7968,,,,1964,1159,918,,,,,,785,542,4789,,756,,,982,6783,5898.83248058017,,,1403,4566.316918,,2555,1114,,3364,,789,16695,,13869,1499,574,1085,,18157,6708,1560,,,4352,,3276,3237.01007044584,2184,5684,10372,7614,,,3941,,907,,,,,,,8004,1242,6682.208408,4899,1025,13475,,12382.68524,,1086,3956,11582,2307,,,2478,17524.0550392434,20935,5480,,4225,,,837,,,8764,3151,5041,,,,583,,13220,16413.7229209891,,23059,6454.01554404145,,,,,,762,1368,,,,,,,10246,,,,
,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,656,2459,3043,,853,,,7054.36306426992,,,16752,15754,,,4267,605,,,16252,,1189,,,,4183.250391,2937,5154.55224750296,,,6335,880,703,924,1435,18993,1166,,,459,5780.39739384896,1830,4669.46610677864,712,2389,,4561,,8917.030548,3010.09120900446,,,,,18224,1597,,2397,3971.32746968502,2510,2106,1530,,,,,16088,16790,4542,849,,16160,1034,,9784,,3191,537,805,,1039,,1899,,7031,,1216,,,2908,10234,12708,15484.7030101617,3385.50853007391,17185,4750,,1092,,7727,,,,1968,1070,935,,,,,,778,547,4482,,700,,,969,6550,5770.8794336384,,,1405,4579.082553,,2558,1067,,3277,,792,16044,,13816,1562,589,1046,,18059,6670,1532,,,4455,,3185,3766.44133268952,2105,5789,9868,7837,,,4085,,918,,,,,,,8027,1308,6542.40758,4690,1026,12718,,12513.24398,,1064,3964,11046,2279,,,2429,17232.2754783726,20243,6219,,3820,,,836,,,8907,3099,5086,,,,566,,12682,16109.9964252726,,22499,6413.29856584094,,,,,,777,1326,,,,,,,9850,,,,
,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,726,2443,3192,,760,,,7297.92885375494,,,16293,15313,,,4257,602,,,15541,,1190,,,,4319.761815,2619,5269.52952938956,,,6382,838,695,935,1550,18348,1151,,,410,5480.24378364022,1737,4577.21796276013,701,2460,,4530,,9016.359639,2982.08867573652,,,,,18023,1677,,2432,3682.36972564031,2465,2105,1466,,,,,15382,16158,4546,797,,15701,1007,,9375,,3198,519,793,,1052,,1868,,6814,,1125,,,3797,9698,12670,14867.9193666832,3295.78794174862,16251,4963,,1065,,7789,,,,2169,972,964,,,,,,789,568,4218,,714,,,957,6184,5817.94185832363,,,1374,4762.832716,,2378,980,,3339,,754,15737,,13891,1804,572,976,,18164,6712,1483,,,5383,,3079,4192.2090729783,2019,5683,9185,8042,,,4110,,983,,,,,,,8105,1285,6635.859678,4549,1023,11743,,12926.10886,,1068,3897,10520,2252,,,2607,16948.8446101598,19792,5681,,3421,,,829,,,9366,3164,4998,,,,550,,13480,15393.4373926189,,21788,6453.26336503772,,,,,,755,1257,,,,,,,9330,,,,
,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,878,2428,3301,,694,,,7223.7919409215,,,15757,15081,,,4316,592,,,15195,,1246,,,,4433.06455,2485,5201.6605323975,,,6380,878,684,990,1683,17862,1094,,,434,5227.41885445361,1597,4435.65789473684,690,2519,,4446,,9036.536594,3027.79968454259,,,,,17993,1717,,2310,4015.77210536729,2460,2089,1421,,,,,14819,15833,5356,783,,15469,988,,9440,,3222,516,824,,1082,,1824,,6699,,1101,,,3759,9265,12020,14408.1052781894,3064.33159347826,15679,5002,,1040,,8475,,,,3101,948,968,,,,,,795,587,4105,,714,,,950,5658,5834.27871880053,,,1364,5031.761701,,2495,928,,3344,,745,15617,,13880,1862,608,1010,,17882,6442,1444,,,5360,,3038,3946.00856207504,1983,5797,8641,8081,,,4215,,1025,,,,,,,8091,1274,6746.243876,4372,995,10900,,13104.72999,,1051,3912,9998,2263,,,2494,16505.2295603448,19786,5772,,3170,,,847,,,9957,3037,4695,,,,538,,13770,14741.8157463185,,21236,6014.84658528538,,,,,,762,1322,,,,,,,8974,,,,
,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,819,2413,3431,,779,,,6834.93088158581,,,15638,14752,,,4374,580,,,14977,,1257,,,,4313.008762,2387,4913.96252784208,,,6226,780,672,966,1622,17582,1081,,,466,5029.55416675961,1519,4271.7493613016,690,2787,,4340,,8811.931186,3049.2747864097,,,,,17384,1758,,2292,3994.85381990301,2471,2105,1399,,,,,14522,15530,5818,770,,15140,978,,9316,,3320,519,850,,1104,,1874,,6557,,1079,,,3932,9306,11672,14009.7727237635,3020.28937503342,15331,4754,,1006,,8165,,,,3245,953,969,,,,,,813,606,4157,,683,,,921,5179,6194.11474102392,,,1282,4896.324708,,2374,920,,3341,,733,15283,,13664,1944,596,1017,,17320,6545,1399,,,5295,,3131,3666.06628242075,1967,5660,8306,10388,,,4159,,1000,,,,,,,9048,1255,6521.118655,4324,1054,10710,,12751.89828,,1055,4006,9722,2186,,,2497,16188.54666038,19586,6290,,3050,,,851,,,10459,3161,4485,,,,556,,18546,14164.5461057742,,20717,5559.7609561753,,,,,,784,1335,,,,,,,8373,,,,
,,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,847,2400,3363,,790,,,7425.85425556548,,,15062,14439,,,4557,576,,,14833,,1206,,,,4292.515961,2300,4643.22675001299,,,6430,708,614,926,1537,16836,1011,,,385,5010.88842137487,1396,4228.65686004949,687,3008,,4432,,8821.058637,3022.45839181873,,,,,16676,1802,,2403,3928.31598776711,2390,2091,1678,,,,,14107,15382,6142,871,,14783,960,,9067,,3431,535,824,,1123,,1859,,6710,,1060,,,4136,9056,11484,13634.0949306931,3174.16815872311,14773,4767,,1000,,9024,,,,3165,944,1012,,,,,,819,580,4308,,680,,,916,4882,6162.4553753484,,,1247,4910.893859,,2294,1022,,3425,,708,14900,,13666,2074,600,958,,16513,5976,1321,,,5164,,3100,3675.66145915523,2176,5650,8089,12769,,,4178,,983,,,,,,,10253,1248,6548.52947,3989,1108,10938,,12654.04344,,1014,4186,9571,2125,,,2437,15908.3117773553,19038,6143,,2961,,,842,,,11092,3068,4367,,,,563,,20160,13720.057238974,,20123,5487.03457446809,,,,,,796,1297,,,,,,,8283,,,,
,,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
