GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,25.9,,85265,4.62,,171672,,5.56,3223,3118,,7.11,0.7644197359,6.3573641228,6.26,,3167,4.6315250768,,,12.2807017544,,,11.765016084,477387,,1.6,338.45,2.5,8.9969387349,,0.0600513305,5626,9.5509074131,,,3.1938747303,18.6999947302261,3.4,30374,,-1.6783496896,,28713,,122.2222222222,,5.04,,,,2399,,5.56,47079,48804,14737,14403,-3.4252873563,,,,6.4973455598,4.29998305765417,3217,-11.6861126921,8.6423432597,,3474,18031,,19508,2.6446036788,35113,,57.5952847506,,15.4199073669,,34,,34234,6804,13.87,,,,3132,8.18965517241379,6222,51.0710977304,3.3,8.1554959786,,19104,,9.0581883623,,,,48.42,17.6781002639,,,,,3.12,,8.5926476049,12.6153153829,4358,,1.80042722,2.54,,5.6286666667,12817,22662,,,,,,8991,32.93,,,,15.5574529277,3.1,,2.61,116.6,-7.796641791,12195,,3424,,11.7912703351,,,1532,6.9656812776,24275,409527,18492,70.3,11.4056426033245,4.4172932331,,,161121,,19.6371658148,4.3237394436,5.6922138646,5.49200387,-1.819197988,,,4.8611111111,-1.753556902,,1.9867549669,102.7,3419,,,15.0501307759,,15566,5.72848438512498,12184,,25.967462506,8.9343065693,9337,5.86,9,,5702,,,0.3870817979,,10.5954493995,3.7831021438,7693,62914,,,,28.0681431005,,,7413,,4.20811017597551,101972,,6.4691358025,,,36,97701,24,,,,,,,,,,,
,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,9272,,,,,2313963,,5.84,7278,2764,,4.67,0.9293354375,6.1267184698,3.07,,3453,3.05907173,,,10,,,11.39634612,2947733,,2.1386629316,23.8,-0.83,7.0021695665,,1.0993812838,4.78,10.6535057862,,,-0.7382822653,27.3000016497404,3.1,29092,,2.8890537422,,19039,,500,,4.5,,,,2632,,3.19,50463,48519,21219,28294,0.8578715511,,,,8.1913713204,6.0568021209497,3.38,7.7253218884,12.1677841131,,2687,37259,,20476,2.7242373653,37977,,33.0019778318,,21.2760320068,,23.3,,28.97,14838,8971,,,,3357,7.90697674418605,6099,21.9601751165,3.1,16.1921375615,,11.2,,9.8336353154,,,,62.73,11.6347569956,,,,,3.7,,11.7844838321,11.8235380454,3043,,0.6063397037,2.98,,6.6002256487,10705,26652,,,,,,6026,47.01,,,,8.2397003745,2.5,,6091,3004.1,-0.775653011,7895,,4125,,9.0521315528,,,769,6.953361599,38162,7481691,13537,585.8,13.3998174503905,3.0009680542,,,127.9,,4.1857637265,4.0109840776,4.7264211199,7.6060995774,15.2384632725,,,2.0771513353,0.3250986302,,3.8888888889,110.95,3.45,,,8.7375926185,,14286,6.69707475515187,21495,,21.7399443398,13.0922899125,10.47,5404,19.396867223,,-9497,,,1.0153415053,,9.7098638456,11.0644257703,6502,57292,,,,33.1186502177,,,7036,,5.40322580645161,112526,,4.759441283,,,,109558,17.4,,,,,,,,,,,
,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,9172,,,,,3079455,,3.99,7548,2249,,5.39,1.4858973218,6.045479756,6.19,,3105,2.1276595745,,,8.7786259542,,,11.5750147473,1430723,,1.3043003711,6.39,-0.29,11.661599848,,-1.6655258955,4984,4.5551601423,,,-3.6891346044,21.3999995443902,18,25896,,-1.7969888295,,16506,,1400,,3.77,,,,4781,,6.22,40658,75648,20129,17651,6.1661538462,,,,6.1893540338,6.59880516702745,3498,6.7408376963,8.2750160875,,2778,25224,,13754,5.5929487179,12988,,80.7881406436,,6.9239050371,,9.9,,16.95,21128,6159,,,,3.99,10.8247422680413,6276,14.3295390329,2.3,25.7127192982,,7617,,3.3420335906,,,,48.09,14.7282455646,9.09,,,,3.37,,9.0129959456,12.4463620503,2557,,-0.0766929979,0.85,,12.9326820981,13.61,20008,,,,,,3138,40.15,,,,8.8468869123,1.1,,5738,7428.7,-2.8435251799,49.02,,4.54,,7.8442647374,,,116,4.4804455132,26422,3398272,11367,251.1,12.6003014754023,3.3,,,0.9,,1.0102782483,5.1699649556,4.0540540541,2.8339316078,6.4625617115,,,1.0326449034,0.4473093408,,1.5801354402,60.8,2294,,,14.932247871,,14506,6.80539544075696,11568,,0.7696467422,7.5461647727,6437,3155,11.3992172211,,5.37,,,-0.839403117,,4.0736436479,11.4321318134,7722,60,,,,61.4410192575,,,5197,,4.81825866441252,80447,,7.7480490524,,,,128294,12.8,,,,,,,,,,,
,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,5938,,,,,342954,,3.12,7256,1868,,4.4,0.3034359661,7.4127659574,4.86,,1162,3.1388888889,,,10.0840336134,,,8.3516795682,629115,,1.1928429423,2.37,4.06,4.486797697,,1.6823326077,4028,4.0740740741,,,15.4775176514,12.6999960740768,18.8,28094,,1.0304219823,,20826,,185.7142857143,,3.43,,,,4521,,2.92,43864,58216,15185,19772,2.523659306,,,,11.7583268784,5.03731343283582,2701,-8.776119403,11.6905868877,,1274,31359,,13454,4,10295,,60.2817826334,,4.1054680588,,4.5,,15788,25456,9385,,,,2166,8.98876404494382,5.09,8.266765744,0.6,6.6132264529,,4804,,1.4681328804,,,,127.84,11.4563716259,9.64,,,,1.52,,26.8537971414,33.9121649354,0.29,,,0.94,,1.3196586101,3.6,114162,,,,,,2369,50.14,,,,8.9830033821,0.5,,6351,4775.2,-1.3939630405,34211,,6681,,8.8379370182,,,359,5.4450820766,22594,666955,12.23,60.2,9.94726709634217,4.6025104603,,,2.6,,2.9786435566,0.232525034,0.7814244251,0.2272296913,8.5078680109,,,0.9075630252,-1.8266822508,,1.8390804598,34.29,1524,,,16.7375265725,,12892,4.80329164949945,13992,,7.313287808,20.3945622781,5798,1872,34.5622119816,,3.8,,,-0.1509109799,,9.9240233981,7.7584920674,7156,71429,,,,196.1188204683,,,4612,,4.13732394366197,62192,,8.7602303728,,,,54042,7.4,,,,,,,,,,,
,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,5857,,,,,131335,,3.64,8491,1408,,5.76,-1.7450017538,9.8746960913,3.31,,1554,2.0119013885,,,6.3687150838,,,9.801933874,228336,,1.2468549063,2.73,-2.68,7.1132376396,,13.1404998447,4356,3.8461538462,,,-5.9748427673,21.5000039316729,7.3,23301,,0.4435682602,,16852,,133.3333333333,,2.79,,,,4015,4.0891164464,4.02,13551,29504,25185,24849,-13.1744727472,,,,5.6637747586,4.17886492848915,3289,-0.9461856889,23.5291669557,,242,39815,,16393,-0.8723333885,10848,,,,-11.4494646122,,2.5,,8682,18763,8799,,,,3154,20.2702702702703,4.72,6.6524480496,0.1,-0.2,,13007,,0.6548446917,,,,487.58,11.7502630656,4.99,,,,-0.13,,14.9931351323,25.1550954283,737,,,0.43,,8.152342538,719,131827,,,,,,2699,91.05,,,,10.750328045,-1,,15762,13109.5,-6.712108929,11765,,8722,,4.6812185462,,,996,3.3374706937,21.81,85846,3042,25.23,9.15386794090507,2.6852846402,,,1.1,,4.1330149081,0.9630126487,7.5648414986,3.3059467919,4.5668494964,,,-1.547116737,-4.1407237863,,2.5943396226,178.7,481,,,10.9923664122,,16194,5.28765549341683,7717,,53.3929532563,13.3766233766,4222,1.44,59.4843677088,,2.49,,,0.0540088505,,4.6859877879,10.7518589921,8224,45833,,,,200.0260213375,,,4066,,3.64963503649636,63567,,16.0393950053,,,,47028,12.5,,,,,,,,,,,
,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,14007,,,,,90.09,,1.07,9084,1737,,5.43,-2.2960932142,,1.33,,1296,0.7997714939,,,9.9508599509,,,10.0017155606,147143,,1.7812428864,2.7,-2.61,1.6756756757,,7.770024987,4195,10.8742004264,,,-13.0565725759,17.400001525879,6.5,18877,,4.158110883,,11836,,50,,1.22,,,,3678,18.147633451,2.77,7639,23.03,23.9,31945,-17.640424092,,,,1.7988424843,2.89974458363538,2539,6.2853551226,56.5601720135,,-125,24565,,23167,0.5570799036,32.78,,,,3.2799266337,,4.4,,5292,21273,8731,,,,3041,48,5.82,15.105375421,0.6,,,10284,,0.9536067402,,,,95.21,18.0049668874,4.04,,,,0.29,,14.4973321039,14.0468679588,0.35,,,2.03,,7.4333333333,4336,86233,,,,,,8734,91.05,,,,18.9989495502,,,13221,885.2,-3.2075713417,6.25,,7194,,3.5064142476,,,-66,5.4537521815,31743,77921,-325,17793,11.7999162402068,0.7575757576,,,0.7,,-1.1170665728,-0.0066855337,2.0088192063,1.0276679842,5.733558179,,,-3.2033314647,6.1847785446,,0.2364066194,80.87,-1.37,,,13.5718789407,,18.75,9.58110373801155,7976,,18.687960688,13.7370753323,4233,0.75,36.0634920635,,1.8,,,4.1246152637,,21.6738748769,7.6936765932,6159,50,,,,160.9847198642,,,3626,,1.85873605947955,76.38,,4.766141332,,,,54.8,14.5,,,,,,,,,,,
,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,10432,,,,1.02,672182,,4.03,6742,3.19,,4.61,-2.635969303,,3.92,,4868,4.1531823085,,,1.8773466834,,,8.0945757998,225989,,2.3532152842,,6.91,3.8042868365,,8.5083743439,3962,5.393258427,,,5.1539990065,26.3391923725891,9.3,24043,,,,15046,,,,5.03,,,,4687,2.1289029885,3.74,45336,27983,12108,22318,,,,,4.4209723962,5.94597453704928,5831,7.354925776,18.3198848743,,2084,10305,,19341,2.5013849235,19176,,,,10.6488390139,,3.4,,7007,32376,5556,,,,5468,304.858299595142,9.24,25.6731012392,2,2.9850746271,,11398,,1.4903218143,,,,54.48,13.3208255159,-1.03,,,,4.09,,10.5564839574,10.5189759937,2587,,,-0.24,,,8321,57748,,,,,,7729,,,,,8.0526412662,2.3,,15.38,571.4,-0.923399124,3226,,5.65,,5.6148392179,,,1027,3.7104072398,25211,163398,23215,15107,19.6005131024372,1.9125683069,,,-0.2,,1.7593300565,2.6195462996,1.4231989824,2.1396851033,9.0905011889,,,-3.0587687291,13.000057616,,0.8343265793,76.58,482,,,9.5682210708,,16201,7.70396302651243,1481,,10.8659529841,20.462633452,7367,3435,17.2529313233,,2.4,,,-1.8144143823,,16765,7.6225740552,7551,31924,,,,157.6552930884,,,5.16,,3.56111645813282,72222,,1.0661528581,,,,37.43,8.3,,,,,,,,,,,
,,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,6.31,,,,3.88,626734,,,3937,5665,,3.97,0.3223992502,,4.69,,6348,3.3828996286,,,7.0328198259,,,8.5774690425,192122,,3.0739673391,,4.85,14.3168697883,,11.3733220903,4305,11.25,,,20.2508960573,23.0395497197608,2828,16137,,,,11959,,,,5.99,,,,6282,1.8847150258,2.22,20152,31.23,17.06,11705,,,,,5.2912176107,6.99070772922257,7674,5.8571428571,22.0984594145,,2396,39665,,18305,5.659612787,3208,,,,6.4020323911,,4.7,,8651,29.17,8322,,,,8636,375,10.74,27.8147693237,2.3,3.8474727384,,20667,,1.1774600505,,,,14.62,10.9838625716,1.24,,,,5.64,,9.8566209543,20.0263032042,3904,,,-0.44,,,5525,65449,,,,,,12448,,,,,2.8457849572,3.4,,6129,141.3,8.3644241183,40909,,6.31,,6.0871667357,,,1583,7.4206092035,20311,110209,46239,75649,28.8000377643504,1.1049723757,,,-0.32,,5.3695703883,2.7149047055,1.2054841037,2.7019556358,11.8600682595,,,-1.5590370653,11.7840274796,,4.094292804,66.57,2605,,,11.0471806674,,11.18,10.571693046811,16638,,3.6887445276,12.9397266413,8021,2931,9.2295181948,,0.9,,,-3.5266287102,,0.1064516129,13.3347804066,8596,48378,,,,42.725629352,,,4448,,4.31726907630523,55305,,5.5164001084,,,,20019,20.3,,,,,,,,,,,
,,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,7835,,,,2.33,343.8,,,10052,3335,,4,2.9723991508,,5.23,,7663,4.9960967998,,,18.023715415,,,10.4771438105,135028,,1.166180758,,8.15,8.1512313562,,16.6312264101,5864,,,,,23.0919781669756,1.5,19761,,,,32612,,,,5.05,,,,6.92,0.9018428964,4.15,5629,48434,15982,13121,,,,,6.704183998,8.548436636157,9.46,10.6719367589,10.6363036761,,3284,122875,,19982,6.0953472819,6719,,,,10.2436633527,,8.2,,6403,84275,11869,,,,10397,147.619047619048,14.7,11.5821110844,1.9,5.0201670983,,11603,,4.7181680928,,,,7.18,17.4923547401,2.74,,,,8.67,,19.3283385911,13.502510517,3704,,,-0.88,,,7452,101875,,,,,,6208,,,,,12.3772380783,2.9,,7445,33.6,-2.4896056867,22222,,8415,,6.3620334999,,,2103,7.9020979014,13434,111149,5252,22118,25.5001086119394,2.7436140009,,,4686,,6.5930021431,2.2915353703,1.4730585346,5.4583879899,16.460135609,,,0.191424196,11.6169845681,,6.0526315789,68.53,1038,,,6.2347188264,,12587,12.1697344145536,13964,,4.4118080746,11.5675243834,8907,2939,6.1272923409,,3.7,,,9.3554650799,,9.8135531179,15.1749999993,8972,31335,,,,24.0531561463,,,5198,,3.21243523316062,49198,,1.6533480298,,,,19692,23.2,,,,,,,,,,,
,,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,6593,,,,4.17,164779,,,11229,5.44,,6.01,8.8857130847,,10.33,,8726,6.8390325272,,,9.9044309296,,,11.1372064275,100543,,6.3565891473,,12.06,5.8680963572,,13.2570198611,10769,,,,,20.733115183451,1928,24.5,,,,90122,,,,6.43,,,,10123,-2.4107142857,4.39,7643,16258,14.9,11703,,,,,7.0315568939,9.28569222775249,11978,16.6857968797,10.8558454553,,5256,22296,,21421,7.8127414122,4898,,,,7.3592422761,,9,,7016,51019,7887,,,,17189,110,16.46,6.5454079672,2.7,7.4280408542,,13821,,7.7767984269,,,,13.83,12.1399176955,5.98,,,,9.36,,31.7897046511,9.8211624443,5834,21.99,,5.82,,,13384,58913,,,,,,10528,,,,,11.6985465924,5.9,,16126,28.5,11.6418357417,5882,,11322,,5.9035287844,,,4251,5.5350553506,6.77,64.46,8979,100.83,22.3992071932708,5.7,,,16928,,12.5651365334,5.927222982,4.6140674987,7.2282566224,18.2962245891,,,1.021039604,17.3763852169,,-0.9126466754,26.89,3927,,,12.9834254144,,14.4,14.4047829416269,10826,,7.2764086178,10.8074213418,8578,5657,14.3033292232,,5.3,,,11.1296733282,,10.8378703801,11.6347629432,13673,31111,,,,49.274086564,,,8511,,6.16061606160616,18991,,6.6725455614,,,,12495,10.4,,,,,,,,,,,
,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,14.61,,,,11.47,104477,,,9614,6807,,11.11,11.3445968084,,14.57,,8.14464064080769,11.224489796,,,9.9331423114,,,16.4280267726,101725,,9.1370558376,,7.56,12.1673943488,,10.7275,12472,,,,,9.53979145540268,2383,27397,,,,37.07,,,,10.74,,,,11728,5.7173678537,13.27,7523,16387,10.4,14818,,,,,11.1806667638,12.034025782578,13333,8.7065021489,5.9442270061,,6324,116504,,24321,18.7874709409,11.4,,,,10.858333333,,9.4,,4511,50864,13115,,,,20243,,19.51,12.7397181145,4.9,7.7,,7895,,7.3747815958,,,,15.99,12.4132613724,7.61,,,,8.07,,30.5381774328,11.81469755,9.7,23.7,,11.51,,,26.45,27934,,,,,,12493,,,,,11.1448567278,6.8,,15451,23.8,22.9134075642,20555,,13657,,11.8799135925,,,7.3,8.0542264761,13973,75433,13083,21207,16.0797957408602,8.520599251,,,2.2,,6.4506644718,10.4763631967,15.124844377,12.7356566463,20.5066244471,,,2.7989821883,5.9131937203,,10.5767903961,23.37,8181,,,16.3987138264,,15741,14.6010530579182,17969,,8.7939698492,20.0557966523,12108,6487,18.3941605839,,12.7,,,19.7165023625,,14.8992481203,14.3318866009,8903,36364,,,,108.7396480329,,,12189,,10.3155339805825,34046,,26.8456375839,,,,13997,13.2,,,,,,,,,,,
,,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,,9668,,,,19,100764,,,10186,6325,,12.1,3.8695250594,,14.43,,6656,,,,,,,13.6324251471,90227,,,,12.2,2.4985195003,,9.5517542764,10107,,,,,31.2382463803565,5988,25932,,,,18121,,,,13.52,,,,12.33,12.0580235722,25.15,21664,13049,20.5,17359,,,,,14.4928744065,11.5638472653189,13057,12.3403592566,6.8246156525,,5447,50005,,24746,21.8214338948,10667,,,,17.7783052457,,18.1,,9286,58548,11365,,,,18345,131.017056222363,21.8,27.3081589882,7.8,11.1111111111,,13866,,6.9282266856,,,,10.53,16.2748416183,14.69,,,,6.3,,18.2178658947,,6724,23.76,,15.75,,,33.04,26471,,,,,,9408,,,,,14.6845027764,6547,,17079,35.1,10.3052757124,9.97,,10912,,11.9382309107,,,13808,12.0643431636,22419,59145,18201,9.4,18.3968375244992,6.799999999,,,1523,,7.2493929933,17.7366548047,19.4777291133,17.2074750037,33.0472428985,,,4.1692665536,8.7290276607,,13.5715405108,12.91,8535,,,13.0909090909,,14.2,15.5357978474497,26145,,14.1097064497,18.6839754035,17452,4022,19.2964123999,,19.7,,,12.3068572124,,22.3933889165,17.4703042796,10011,110638,,,,,,,16849,,13.4986225895317,63475,,11.2401493156,,,,11729,7.2,,,,,,,,,,,
,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
